env_code	pop_code	line_code	FTdap	FTgdd	env_note
KS11	1	E111	111.4467	3162.22	3
KS11	1	E112	66.9339	2124.09	3
KS11	1	E113	63.654	2011.79	3
KS11	1	E114	64.5911	2048.78	3
KS11	1	E115	84.2705	2607.59	3
KS11	1	E116	113.321	3194.32	3
KS11	1	E117	66.4653	2107.99	3
KS11	1	E118	55.22	1748.51	3
KS11	1	E119	104.8869	3055.6	3
KS11	1	E120	118.9436	3275.21	3
KS11	1	E121	61.3112	1935.17	3
KS11	1	E122	86.6132	2683.28	3
KS11	1	E123	74.8993	2355.6173	3
KS11	1	E124	56.6256	1801.77	3
KS11	1	E125	69.2766	2194.8373	3
KS11	1	E126	57.5627	1835.53	3
KS11	1	E127	106.7612	3090.19	3
KS11	1	E128	98.7957	2893.44	3
KS11	1	E129	67.4024	2138.09	3
KS11	1	E130	70.2138	2216.205	3
KS11	1	E131	64.5911	2051.32	3
KS11	1	E132	62.2483	1988.52	3
KS11	1	E133	102.0756	2995.79	3
KS11	1	E134	58.9684	1880.87	3
KS11	1	E135	60.3741	1934.86	3
KS11	1	E136	64.5911	2047.45	3
KS11	1	E137	89.8931	2778.89	3
KS11	1	E138	65.0596	2066.75	3
KS11	1	E139	59.9055	1915.78	3
KS11	1	E140	68.3395	2164.78	3
KS11	1	E141	62.2483	1994.65	3
KS11	1	E142	63.654	2028.07	3
KS11	1	E143	71.6194	2254.3345	3
KS11	1	E144	62.2483	1982.68	3
KS11	1	E145	64.1225	2035.22	3
KS11	1	E146	67.4024	2139.38	3
KS11	1	E147	63.654	2018.15	3
KS11	1	E148	59.9055	1912.21	3
KS11	1	E149	58.0313	1851.62	3
KS11	1	E150	94.1101	2882.33	3
KS11	1	E151	61.7797	1970.86	3
KS11	1	E152	78.1792	2459.06	3
KS11	1	E153	99.2643	2954.55	3
KS11	1	E154	82.3962	2591.3	3
KS11	1	E156	75.3679	2372.7589	3
KS11	1	E157	91.2988	2834.42	3
KS11	1	E158	58.4998	1870.43	3
KS11	1	E159	91.7674	2678.79	3
KS11	1	E160	65.5282	2078.98	3
KS11	1	E162	57.5627	1828.1	3
KS11	1	E163	62.2483	1963.28	3
KS11	1	E164	75.3679	2370.361	3
KS11	1	E165	73.0251	2299.3491	3
KS11	1	E166	66.4653	2108.46	3
KS11	1	E167	67.4024	2139.38	3
KS11	1	E168	58.0313	1851.62	3
KS11	1	E169	65.9968	2094.17	3
KS11	1	E170	67.871	2148.83	3
KS11	1	E171	65.0596	2066.75	3
KS11	1	E172	58.0313	1853.33	3
KS11	1	E173	103.4813	3016.26	3
KS11	1	E174	66.9339	2123.42	3
KS11	1	E175	120.3493	3294.92	3
KS11	1	E176	68.3395	2164.78	3
KS11	1	E177	102.0756	2997.91	3
KS11	1	E178	59.9055	1912.21	3
KS11	1	E179	58.0313	1853.33	3
KS11	1	E180	93.173	2871.91	3
KS11	1	E181	58.4998	1867.06	3
KS11	1	E182	56.6256	1803.12	3
KS11	1	E183	58.0313	1853.33	3
KS11	1	E184	55.6885	1772.59	3
KS11	1	E185	60.8426	1949.3	3
KS11	1	E186	105.3555	3055.81	3
KS11	1	E187	74.4308	2340.1851	3
KS11	1	E188	64.5911	2051.32	3
KS11	1	E189	63.654	2020.79	3
KS11	1	E190	62.7169	2004.62	3
KS11	1	E191	113.321	3190.45	3
KS11	1	E192	68.3395	2164.78	3
KS11	1	E193	59.437	1901.96	3
KS11	1	E194	69.7452	2202.1973	3
KS11	1	E195	62.7169	2000.15	3
KS11	1	E196	56.6256	1801.77	3
KS11	1	E197	60.8426	1949.3	3
KS11	1	E198	74.8993	2359.8909	3
KS11	1	E199	71.6194	2254.3345	3
KS11	1	E200	52.4086	1650.17	3
KS11	1	E201	88.4875	2751.35	3
KS11	1	E202	111.9153	3156.07	3
KS11	1	E203	58.4998	1869.43	3
KS11	1	E204	73.49366	2315.0187	3
KS11	1	E205	68.3395	2166.87	3
KS11	1	E206	61.7797	1980.83	3
KS11	1	E207	58.4998	1870.43	3
KS11	1	E208	55.22	1753.29	3
KS11	1	E209	60.3741	1929.31	3
KS11	1	E210	75.3679	2370.9783	3
KS11	1	E211	78.1792	2462.17	3
KS11	1	E212	53.3457	1686.97	3
KS11	1	E213	52.8772	1667.98	3
KS11	1	E214	62.7169	2008.18	3
KS11	1	E215	68.8081	2176.41	3
KS11	1	E217	59.437	1898.68	3
KS11	1	E218	85.6761	2676.47	3
KS11	1	E219	73.9622	2330.6883	3
KS11	1	E220	68.3395	2160.46	3
KS11	1	E221	74.4308	2343.0104	3
KS11	1	E222	73.49366	2313.0956	3
KS11	1	E223	60.8426	1949.96	3
KS11	1	E224	59.9055	1920	3
KS11	1	E225	66.4653	2108.46	3
KS11	1	E226	65.0596	2066.75	3
KS11	1	E227	63.1854	2022	3
KS11	1	E229	83.3333	2613.76	3
KS11	1	E230	49.5973	1548.96	3
KS11	1	E231	103.9498	3032.83	3
KS11	1	E232	80.9906	2538.12	3
KS11	1	E233	57.5627	1838.9	3
KS11	1	E234	55.22	1754.43	3
KS11	1	E235	78.6478	2423.59	3
KS11	1	E237	78.6478	2476.91	3
KS11	1	E238	67.871	2145.5	3
KS11	1	E239	93.173	2867.16	3
KS11	1	E240	63.654	2031.68	3
KS11	1	E241	78.6478	2476.91	3
KS11	1	E242	79.5849	2503.74	3
KS11	1	E243	59.437	1904.57	3
KS11	1	E244	58.4998	1870.43	3
KS11	1	E245	56.1571	1788.19	3
KS11	1	E246	104.8869	3049.92	3
KS11	1	E247	65.5282	2079.21	3
KS11	1	E248	59.9055	1920	3
KS12	1	E5	79.5045	2469.9615	4
KS12	1	E6	77.5767	2417.4672	4
KS12	1	E7	104.0841	3030.63	4
KS12	1	E8	83.3601	2568.77	4
KS12	1	E9	67.4556	2180.77	4
KS12	1	E10	107.9397	3080.69	4
KS12	1	E11	77.0947	2408.0216	4
KS12	1	E12	100.7104	2979.69	4
KS12	1	E13	74.203	2335.45	4
KS12	1	E14	77.5767	2417.6846	4
KS12	1	E15	79.5045	2466.966	4
KS12	1	E16	59.7444	1963.74	4
KS12	1	E17	128.1818	3317.58	4
KS12	1	E18	58.2985	1911.92	4
KS12	1	E19	124.3261	3275.3	4
KS12	1	E20	89.6255	2753.43	4
KS12	1	E21	61.1902	2007.83	4
KS12	1	E22	121.4344	3246.84	4
KS12	1	E23	79.5045	2469.9857	4
KS12	1	E24	73.2391	2315.11	4
KS12	1	E25	62.1542	2028.82	4
KS12	1	E27	70.8293	2254.48	4
KS12	1	E28	100.7104	2979.69	4
KS12	1	E29	58.2985	1911.92	4
KS12	1	E30	62.6361	2050.85	4
KS12	1	E31	95.8909	2899.17	4
KS12	1	E32	75.6488	2378.5011	4
KS12	1	E33	64.082	2086.58	4
KS12	1	E34	101.6743	2990.34	4
KS12	1	E35	73.721	2329.85	4
KS12	1	E36	101.1924	2983.02	4
KS12	1	E37	67.9376	2194.76	4
KS12	1	E38	73.2391	2315.11	4
KS12	1	E39	58.7805	1929.1	4
KS12	1	E40	61.6722	2018.48	4
KS12	1	E41	68.9015	2216.52	4
KS12	1	E42	62.6361	2050.13	4
KS12	1	E43	95.8909	2893.85	4
KS12	1	E44	74.6849	2344.61	4
KS12	1	E45	58.2985	1915.59	4
KS12	1	E46	90.5894	2782.63	4
KS12	1	E47	71.7932	2284.46	4
KS12	1	E48	70.8293	2267.01	4
KS12	1	E49	54.9249	1805.36	4
KS12	1	E50	89.6255	2755.62	4
KS12	1	E51	74.6849	2356.8076	4
KS12	1	E52	78.5406	2443.0983	4
KS12	1	E53	88.1796	2709.17	4
KS12	1	E54	105.53	3050.9	4
KS12	1	E55	61.6722	2018.48	4
KS12	1	E56	69.8654	2239.23	4
KS12	1	E57	60.2263	1980.38	4
KS12	1	E58	73.2391	2316.63	4
KS12	1	E59	56.8527	1870.69	4
KS12	1	E60	87.6977	2695.67	4
KS12	1	E61	92.0353	2815.99	4
KS12	1	E62	69.8654	2240.42	4
KS12	1	E63	91.0714	2786.79	4
KS12	1	E64	81.9142	2531.37	4
KS12	1	E65	72.2752	2293.61	4
KS12	1	E66	99.7465	2965.19	4
KS12	1	E68	66.0098	2138.52	4
KS12	1	E69	113.2412	3133.28	4
KS12	1	E70	60.2263	1977.2	4
KS12	1	E71	59.2624	1945.28	4
KS12	1	E72	76.6128	2396.8849	4
KS12	1	E73	82.3962	2551.08	4
KS12	1	E74	121.9164	3244.11	4
KS12	1	E75	92.9992	2836.04	4
KS12	1	E76	97.3368	2916.61	4
KS12	1	E77	88.6616	2722.21	4
KS12	1	E78	70.3474	2252.28	4
KS12	1	E79	74.6849	2344.61	4
KS12	1	E80	82.3962	2544.1493	4
KS12	1	E81	75.1669	2356.4452	4
KS12	1	E82	71.7932	2280.3	4
KS12	1	E83	63.1181	2062.69	4
KS12	1	E84	71.3113	2270.9	4
KS12	1	E85	81.4323	2520.185	4
KS12	1	E86	85.2879	2628.07	4
KS12	1	E87	80.4684	2491.6308	4
KS12	1	E88	81.4323	2519.3395	4
KS12	1	E89	97.3368	2932.94	4
KS12	1	E90	100.2285	2971.67	4
KS12	1	E91	78.5406	2442.3494	4
KS12	1	E92	76.1308	2377.9454	4
KS12	1	E93	83.8421	2592.15	4
KS12	1	E94	83.8421	2592.15	4
KS12	1	E95	116.1329	3174.11	4
KS12	1	E96	73.2391	2315.11	4
KS12	1	E97	79.0225	2463.5839	4
KS12	1	E98	77.0947	2432.2033	4
KS12	1	E99	96.3728	2898.15	4
KS12	1	E100	69.3835	2229.57	4
KS12	1	E101	87.6977	2693.47	4
KS12	1	E102	73.2391	2315.11	4
KS12	1	E103	137.8208	3467.31	4
KS12	1	E104	95.4089	2881.29	4
KS12	1	E105	82.3962	2554.95	4
KS12	1	E106	92.5172	2815.32	4
KS12	1	E107	88.1796	2707.53	4
KS12	1	E108	74.6849	2356.8076	4
KS12	1	E109	87.2157	2679.96	4
KS12	1	E110	65.5278	2128.86	4
KS12	1	E111	115.169	3185	4
KS12	1	E112	68.4195	2204.42	4
KS12	1	E113	63.1181	2062.69	4
KS12	1	E114	68.9015	2217.47	4
KS12	1	E115	101.1924	2984.78	4
KS12	1	E116	128.1818	3317.58	4
KS12	1	E117	62.6361	2050.13	4
KS12	1	E118	56.8527	1871.34	4
KS12	1	E119	101.6743	2981.33	4
KS12	1	E120	137.8208	3467.31	4
KS12	1	E121	63.6	2081.77	4
KS12	1	E122	87.2157	2682.91	4
KS12	1	E123	83.3601	2578.72	4
KS12	1	E124	64.082	2092.38	4
KS12	1	E125	77.5767	2420.8492	4
KS12	1	E126	56.8527	1871.34	4
KS12	1	E127	125.29	3309.15	4
KS12	1	E128	107.4578	3075.11	4
KS12	1	E129	72.2752	2293.61	4
KS12	1	E130	81.4323	2519.3395	4
KS12	1	E131	77.0947	2406.548	4
KS12	1	E132	64.5639	2102.77	4
KS12	1	E133	104.5661	3034.26	4
KS12	1	E134	64.082	2097.23	4
KS12	1	E135	65.5278	2122.33	4
KS12	1	E136	73.2391	2317.89	4
KS12	1	E137	91.0714	2795.9	4
KS12	1	E138	64.5639	2107.84	4
KS12	1	E139	61.1902	2008.89	4
KS12	1	E140	70.8293	2258.8	4
KS12	1	E141	68.9015	2216.52	4
KS12	1	E142	66.4917	2159.78	4
KS12	1	E143	73.721	2331.88	4
KS12	1	E144	67.4556	2174.51	4
KS12	1	E145	69.3835	2232.2	4
KS12	1	E146	74.203	2342.75	4
KS12	1	E147	64.082	2087.06	4
KS12	1	E148	62.6361	2050.13	4
KS12	1	E149	59.2624	1947.22	4
KS12	1	E150	113.7232	3164.73	4
KS12	1	E151	63.1181	2066.31	4
KS12	1	E152	98.7826	2946.78	4
KS12	1	E153	107.4578	3075.59	4
KS12	1	E154	92.9992	2831.96	4
KS12	1	E156	82.3962	2544.1493	4
KS12	1	E157	63.6	2073.08	4
KS12	1	E158	66.4917	2154.68	4
KS12	1	E159	119.0247	3215.17	4
KS12	1	E160	70.8293	2267.01	4
KS12	1	E162	58.7805	1929.1	4
KS12	1	E163	74.6849	2355.5514	4
KS12	1	E164	89.1435	2739.92	4
KS12	1	E165	91.0714	2786.79	4
KS12	1	E166	66.4917	2158.28	4
KS12	1	E167	69.8654	2240.42	4
KS12	1	E168	63.1181	2066.31	4
KS12	1	E169	78.5406	2442.3494	4
KS12	1	E170	98.3007	2948.98	4
KS12	1	E171	74.203	2335.45	4
KS12	1	E172	60.7083	1991.47	4
KS12	1	E173	105.048	3044.89	4
KS12	1	E174	66.0098	2144.29	4
KS12	1	E175	128.1818	3317.58	4
KS12	1	E176	75.1669	2356.4452	4
KS12	1	E177	122.3983	3269.24	4
KS12	1	E178	63.6	2081.77	4
KS12	1	E179	59.7444	1963.74	4
KS12	1	E180	97.8187	2940.96	4
KS12	1	E181	62.6361	2052.08	4
KS12	1	E182	57.8166	1904.31	4
KS12	1	E183	61.1902	2004.98	4
KS12	1	E184	58.2985	1919.48	4
KS12	1	E185	66.0098	2147.68	4
KS12	1	E186	97.3368	2916.61	4
KS12	1	E187	85.2879	2631.87	4
KS12	1	E188	64.5639	2102.77	4
KS12	1	E189	68.4195	2206.86	4
KS12	1	E190	68.4195	2192.9	4
KS12	1	E191	110.3495	3117.87	4
KS12	1	E192	72.7571	2302.07	4
KS12	1	E193	66.4917	2158.28	4
KS12	1	E194	79.0225	2454.9355	4
KS12	1	E195	68.4195	2203.48	4
KS12	1	E196	59.2624	1945.55	4
KS12	1	E197	66.0098	2144.29	4
KS12	1	E198	92.0353	2809.28	4
KS12	1	E199	73.721	2329.85	4
KS12	1	E200	57.3346	1887.86	4
KS12	1	E201	101.6743	2990.34	4
KS12	1	E202	137.8208	3467.31	4
KS12	1	E203	72.2752	2293.61	4
KS12	1	E204	75.1669	2356.4452	4
KS12	1	E205	80.9503	2512.8894	4
KS12	1	E206	67.4556	2182.49	4
KS12	1	E207	62.1542	2034.67	4
KS12	1	E208	63.6	2076.19	4
KS12	1	E209	69.8654	2240.42	4
KS12	1	E210	83.3601	2580.29	4
KS12	1	E211	90.5894	2782.39	4
KS12	1	E212	56.3707	1856.17	4
KS12	1	E213	53.479	1752.7	4
KS12	1	E214	74.203	2342.75	4
KS12	1	E215	92.9992	2841.63	4
KS12	1	E217	66.0098	2144.32	4
KS12	1	E218	94.445	2862.93	4
KS12	1	E219	76.1308	2377.9454	4
KS12	1	E220	74.203	2334.95	4
KS12	1	E221	108.4217	3086.73	4
KS12	1	E222	90.5894	2782.63	4
KS12	1	E223	69.3835	2229.57	4
KS12	1	E224	66.4917	2151.57	4
KS12	1	E225	81.9142	2534.6795	4
KS12	1	E226	78.5406	2441.4073	4
KS12	1	E227	70.8293	2267.01	4
KS12	1	E229	76.6128	2396.8849	4
KS12	1	E230	58.7805	1932.05	4
KS12	1	E231	105.53	3050.9	4
KS12	1	E232	101.6743	2990.34	4
KS12	1	E233	56.8527	1872.62	4
KS12	1	E234	58.2985	1919.48	4
KS12	1	E235	63.1181	2054.91	4
KS12	1	E237	91.0714	2786.79	4
KS12	1	E238	82.8781	2566.78	4
KS12	1	E239	110.8314	3123.64	4
KS12	1	E240	74.6849	2355.5514	4
KS12	1	E241	104.5661	3037.64	4
KS12	1	E242	94.445	2865.32	4
KS12	1	E243	67.9376	2194.76	4
KS12	1	E244	62.6361	2050.85	4
KS12	1	E245	59.7444	1963.74	4
KS12	1	E246	104.0841	3005.2	4
KS12	1	E247	84.806	2621.19	4
KS12	1	E248	58.2985	1919.48	4
