env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_14	28.458	32.211	0.351	0	0
Aberdeen_14	30.168	28.98	3.231	0	0
Aberdeen_14	40.41	35.253	6.273	0.06	0.0015
Aberdeen_14	23.382	25.101	10.152	0.05	0.0021
Aberdeen_14	24.21	20.151	4.95	0.18	0.0074
Aberdeen_14	25.722	23.769	3.618	0.34	0.0132
Aberdeen_14	19.764	20.754	3.015	7.5	0.3795
Aberdeen_14	14.364	13.608	7.146	0.58	0.0404
Aberdeen_14	17.694	12.015	1.593	3.73	0.2108
Aberdeen_14	39.114	24.831	12.816	0	0
Aberdeen_14	33.534	33.399	8.568	0.01	3e-04
Aberdeen_14	31.572	36.09	2.691	0.01	3e-04
Aberdeen_14	27.666	36.531	0.441	0.11	0.004
Aberdeen_14	30.996	34.038	2.493	0.14	0.0045
Aberdeen_14	32.652	39.438	5.4	0.12	0.0037
Aberdeen_14	27.234	39.393	0.045	0.21	0.0077
Aberdeen_14	17.19	30.537	8.856	1.6	0.0931
Aberdeen_14	18.108	26.676	3.861	1.63	0.09
Aberdeen_14	26.388	29.772	3.096	0.29	0.011
Aberdeen_14	28.44	33.246	3.474	0	0
Aberdeen_14	31.626	30.231	3.015	0	0
Aberdeen_14	38.52	34.02	3.789	0	0
Aberdeen_14	39.87	40.221	6.201	0	0
Aberdeen_14	23.166	42.921	2.7	0.43	0.0186
Aberdeen_14	35.316	45.576	2.655	0	0
Aberdeen_14	30.276	46.296	0.72	0	0
Aberdeen_14	30.294	46.557	0.261	0	0
Aberdeen_14	31.194	44.577	1.98	0	0
Aberdeen_14	33.066	46.179	1.602	0	0
Aberdeen_14	30.69	47.727	1.548	0.89	0.029
Aberdeen_14	24.516	46.296	1.431	0.07	0.0029
Aberdeen_14	23.418	42.975	3.321	0.39	0.0167
Aberdeen_14	33.282	44.631	1.656	0.28	0.0084
Aberdeen_14	31.734	46.341	1.71	0.01	3e-04
Aberdeen_14	33.822	48.078	1.737	1.63	0.0482
Aberdeen_14	26.55	46.503	1.575	0.22	0.0083
Aberdeen_14	26.82	40.392	6.111	0.25	0.0093
Aberdeen_14	27.216	44.478	4.086	0.03	0.0011
Aberdeen_14	29.628	45.306	0.828	0	0
Aberdeen_14	32.13	42.687	2.619	0.01	3e-04
Aberdeen_14	29.754	44.811	2.124	0.19	0.0064
Aberdeen_14	23.832	42.39	2.421	2.84	0.1192
Aberdeen_14	31.644	43.956	1.566	0.02	6e-04
Aberdeen_14	33.228	46.521	2.565	0.01	3e-04
Aberdeen_14	24.894	35.865	10.656	0.08	0.0032
Aberdeen_14	36.324	36.918	1.053	0.01	3e-04
Aberdeen_14	34.056	40.05	3.132	0.01	3e-04
Aberdeen_14	35.73	43.965	3.915	0	0
Aberdeen_14	22.644	45.306	1.341	1.79	0.079
Aberdeen_14	11.988	33.948	11.358	2	0.1668
Aberdeen_14	22.68	37.998	4.05	0.71	0.0313
Aberdeen_14	27.774	38.367	0.369	0.17	0.0061
Aberdeen_14	31.374	42.579	4.212	0.06	0.0019
Aberdeen_14	21.366	42.867	0.288	0.13	0.0061
Aberdeen_14	33.696	44.784	1.917	0.2	0.0059
Aberdeen_14	12.15	36.459	8.325	8.31	0.684
Aberdeen_14	13.068	34.542	1.917	10.46	0.8004
Aberdeen_14	18.342	34.245	0.297	11.06	0.603
Aberdeen_14	16.524	32.292	1.953	0.87	0.0527
Aberdeen_14	25.812	36.18	3.888	3.93	0.1523
Aberdeen_14	26.766	38.529	2.349	0.14	0.0052
Aberdeen_14	29.718	41.409	2.88	0.01	3e-04
Aberdeen_14	30.852	44.712	3.303	0.11	0.0036
Aberdeen_14	17.766	39.843	4.869	0.87	0.049
Aberdeen_14	20.556	37.278	2.565	5.35	0.2603
Aberdeen_14	23.886	38.691	1.413	2.86	0.1197
Aberdeen_14	27.81	39.933	1.242	0.51	0.0183
Aberdeen_14	27.054	40.131	0.198	0	0
Aberdeen_14	27.324	42.3	2.169	0	0
Aberdeen_14	28.242	43.425	1.125	0.03	0.0011
Aberdeen_14	19.44	35.28	8.145	1.94	0.0998
Aberdeen_14	21.006	32.733	2.547	6.57	0.3128
Aberdeen_14	14.796	32.598	0.135	11.57	0.782
Aberdeen_14	15.3	23.886	8.712	15.47	1.0111
Aberdeen_14	18.486	23.481	0.405	2.03	0.1098
Aberdeen_14	26.874	25.227	1.746	0.54	0.0201
Aberdeen_14	14.94	23.112	2.115	2.46	0.1647
Aberdeen_14	29.7	29.43	6.318	0.23	0.0077
Aberdeen_14	25.938	33.147	3.717	0.08	0.0031
Aberdeen_14	32.4	35.586	2.439	0.12	0.0037
Aberdeen_14	26.172	40.086	4.5	0.11	0.0042
Aberdeen_14	19.89	32.283	7.803	0.42	0.0211
Aberdeen_14	20.466	26.667	5.616	0.53	0.0259
Aberdeen_14	29.52	25.578	1.089	0.01	3e-04
Aberdeen_14	32.742	32.823	7.245	0.01	3e-04
Aberdeen_14	25.92	24.426	8.397	0	0
Aberdeen_14	30.906	21.987	2.439	0.05	0.0016
