env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_10	27.108	21.618	3.051	1.43	0.0528
Aberdeen_10	34.038	27.567	5.949	0	0
Aberdeen_10	29.322	30.051	2.484	1.97	0.0672
Aberdeen_10	24.588	18.09	11.961	6.8	0.2766
Aberdeen_10	28.566	14.733	3.357	0.05	0.0018
Aberdeen_10	37.116	25.02	10.287	0.02	5e-04
Aberdeen_10	32.274	32.175	7.155	0.08	0.0025
Aberdeen_10	28.152	31.176	0.999	0.19	0.0067
Aberdeen_10	28.89	25.155	6.021	0.01	3e-04
Aberdeen_10	25.254	28.359	3.204	0.15	0.0059
Aberdeen_10	34.848	32.652	4.293	0.08	0.0023
Aberdeen_10	29.664	36.162	3.51	0.01	3e-04
Aberdeen_10	28.71	36.855	0.693	0.35	0.0122
Aberdeen_10	27.126	34.353	2.502	0.02	7e-04
Aberdeen_10	33.426	34.029	0.324	0.01	3e-04
Aberdeen_10	34.722	40.725	6.696	0	0
Aberdeen_10	35.262	43.227	2.502	0.65	0.0184
Aberdeen_10	28.89	42.453	0.774	0.11	0.0038
Aberdeen_10	32.688	41.166	1.287	0	0
Aberdeen_10	26.73	34.407	6.759	0	0
Aberdeen_10	27	26.73	7.677	0.08	0.003
Aberdeen_10	29.268	27.414	0.684	0.01	3e-04
Aberdeen_10	27.216	29.97	2.556	0	0
Aberdeen_10	28.17	27.567	2.403	0.03	0.0011
Aberdeen_10	35.622	29.205	1.638	0.01	3e-04
Aberdeen_10	37.098	35.811	6.606	0	0
Aberdeen_10	30.6	41.256	5.445	0.46	0.015
Aberdeen_10	32.238	39.987	1.269	0.03	9e-04
Aberdeen_10	25.794	40.257	0.27	0.65	0.0252
Aberdeen_10	28.53	39.699	0.558	0	0
Aberdeen_10	27.072	33.048	6.651	0.05	0.0018
Aberdeen_10	33.012	30.312	2.736	0.05	0.0015
Aberdeen_10	33.876	36.63	6.318	0	0
Aberdeen_10	38.394	44.118	7.488	0	0
Aberdeen_10	24.624	49.23	5.112	0.01	4e-04
Aberdeen_10	29.106	46.755	2.475	0	0
Aberdeen_10	27.666	39.555	7.2	0	0
Aberdeen_10	32.958	38.799	0.756	0	0
Aberdeen_10	27.936	40.266	1.467	0.71	0.0254
Aberdeen_10	28.548	38.52	1.746	0.01	4e-04
Aberdeen_10	28.548	38.952	0.432	0	0
Aberdeen_10	33.984	39.492	0.54	0	0
Aberdeen_10	34.362	44.019	4.527	0	0
Aberdeen_10	24.642	44.685	0.666	0.12	0.0049
Aberdeen_10	29.142	42.039	2.646	0.73	0.025
Aberdeen_10	25.488	42.174	0.135	1.78	0.0698
Aberdeen_10	28.026	41.949	0.225	2	0.0714
Aberdeen_10	32.454	45.117	3.168	1.19	0.0367
Aberdeen_10	30.438	45.693	0.576	1.72	0.0565
Aberdeen_10	31.14	40.914	4.779	0.08	0.0026
Aberdeen_10	32.166	40.707	0.207	0.13	0.004
Aberdeen_10	26.856	44.514	3.807	1.72	0.064
Aberdeen_10	33.21	42.363	2.151	0.96	0.0289
Aberdeen_10	31.23	44.613	2.25	0.84	0.0269
Aberdeen_10	29.106	45.819	1.206	0.51	0.0175
Aberdeen_10	27.972	41.796	4.023	0	0
Aberdeen_10	30.816	40.932	0.864	0.47	0.0153
Aberdeen_10	22.302	36.837	4.095	2.3	0.1031
Aberdeen_10	31.716	38.394	1.557	0.09	0.0028
Aberdeen_10	26.748	37.242	1.152	0.1	0.0037
Aberdeen_10	20.484	29.628	7.614	0.3	0.0146
Aberdeen_10	31.536	33.696	4.068	0.08	0.0025
Aberdeen_10	30.744	31.698	1.998	0.11	0.0036
Aberdeen_10	39.726	36.063	4.365	0	0
Aberdeen_10	35.496	40.05	3.987	0	0
Aberdeen_10	32.31	41.175	1.125	0.11	0.0034
Aberdeen_10	27.342	41.139	0.036	0	0
Aberdeen_10	29.394	38.151	2.988	0.35	0.0119
Aberdeen_10	33.714	39.213	1.062	0	0
Aberdeen_10	31.626	44.397	5.184	0.09	0.0028
Aberdeen_10	29.34	35.28	9.117	2.12	0.0723
Aberdeen_10	26.154	27.081	8.199	0.02	8e-04
Aberdeen_10	37.746	31.887	4.806	0	0
Aberdeen_10	39.654	37.827	5.94	0	0
Aberdeen_10	39.636	42.588	4.761	0.09	0.0023
Aberdeen_10	24.048	36.27	6.318	0.49	0.0204
Aberdeen_10	29.862	34.029	2.241	2.84	0.0951
Aberdeen_10	21.204	23.616	10.413	0.55	0.0259
Aberdeen_10	16.794	20.871	2.745	3.3	0.1965
Aberdeen_10	25.218	22.905	2.034	0.29	0.0115
Aberdeen_10	24.462	27.099	4.194	0.18	0.0074
Aberdeen_10	30.15	26.145	0.954	0.01	3e-04
Aberdeen_10	40.716	32.868	6.723	0	0
Aberdeen_10	31.212	38.43	5.562	0.1	0.0032
