env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_05	30.816	41.238	6.156	0.06	0.0019
Aberdeen_05	27.54	44.262	3.024	0.01	4e-04
Aberdeen_05	25.614	42.903	1.359	0.47	0.0183
Aberdeen_05	29.25	41.067	1.836	0.13	0.0044
Aberdeen_05	25.164	31.554	9.513	0.02	8e-04
Aberdeen_05	30.06	33.93	2.376	0.1	0.0033
Aberdeen_05	31.698	36.099	2.169	0	0
Aberdeen_05	28.692	40.914	4.815	0.01	3e-04
Aberdeen_05	31.248	40.59	0.324	0.01	3e-04
Aberdeen_05	33.894	41.355	0.765	0.02	6e-04
Aberdeen_05	20.772	26.874	14.481	0.07	0.0034
Aberdeen_05	28.314	28.665	1.791	0.08	0.0028
Aberdeen_05	32.274	32.859	4.194	0	0
Aberdeen_05	36.702	38.115	5.256	0.05	0.0014
Aberdeen_05	28.98	40.806	2.691	0.01	3e-04
