env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_14	32.58	32.508	0.927	0	0
Rupert_14	36.738	37.809	5.301	0	0
Rupert_14	37.89	44.262	6.453	0	0
Rupert_14	30.366	47.997	3.735	0.11	0.0036
Rupert_14	35.91	46.737	1.26	0	0
Rupert_14	30.942	47.223	0.486	0	0
Rupert_14	31.86	48.087	0.864	0	0
Rupert_14	32.652	47.412	0.675	0	0
Rupert_14	33.444	47.133	0.279	0	0
Rupert_14	31.248	48.735	1.602	0.2	0.0064
Rupert_14	28.26	47.826	0.909	0.01	4e-04
Rupert_14	28.098	48.177	0.351	0.23	0.0082
Rupert_14	32.49	47.403	0.774	0.13	0.004
Rupert_14	30.708	48.933	1.53	0.01	3e-04
Rupert_14	34.524	50.58	1.647	0.27	0.0078
Rupert_14	25.56	49.572	1.008	0.03	0.0012
Rupert_14	28.206	45.837	3.735	0.1	0.0035
Rupert_14	25.974	46.665	0.828	0.01	4e-04
Rupert_14	29.106	47.835	1.17	0.01	3e-04
Rupert_14	30.762	45.171	2.664	0	0
Rupert_14	31.626	46.935	1.764	0.33	0.0104
Rupert_14	20.862	42.831	4.104	1.68	0.0805
Rupert_14	33.192	45.774	2.943	0.04	0.0012
Rupert_14	34.236	47.061	1.287	0	0
Rupert_14	23.526	36.243	10.818	0.01	4e-04
Rupert_14	36.162	37.755	1.512	0.03	8e-04
Rupert_14	36.504	42.084	4.329	0	0
Rupert_14	33.282	47.268	5.184	0	0
Rupert_14	21.42	48.816	1.548	0.51	0.0238
Rupert_14	10.908	38.394	10.422	2.1	0.1925
Rupert_14	21.816	40.374	1.98	1.06	0.0486
Rupert_14	24.318	41.265	0.891	0.03	0.0012
Rupert_14	31.41	45.297	4.032	0.08	0.0025
Rupert_14	23.13	47.781	2.484	0.08	0.0035
Rupert_14	32.094	48.042	0.261	0.12	0.0037
Rupert_14	10.494	37.341	10.701	6	0.5718
Rupert_14	10.836	35.586	1.755	12.61	1.1637
Rupert_14	12.726	34.425	1.161	15.76	1.2384
Rupert_14	18.504	33.516	0.909	0.65	0.0351
Rupert_14	27.342	40.005	6.489	2.64	0.0966
Rupert_14	27.09	40.995	0.99	0.08	0.003
Rupert_14	28.71	44.073	3.078	0	0
Rupert_14	29.34	47.916	3.843	0.16	0.0055
Rupert_14	18.18	41.598	6.318	2.12	0.1166
Rupert_14	20.592	38.232	3.366	8.67	0.421
Rupert_14	26.478	40.491	2.259	1.77	0.0668
Rupert_14	27.162	40.869	0.378	0.12	0.0044
Rupert_14	28.134	40.689	0.18	0	0
Rupert_14	28.35	43.119	2.43	0	0
Rupert_14	28.17	44.829	1.71	0.05	0.0018
Rupert_14	20.286	36.657	8.172	2.73	0.1346
Rupert_14	23.976	36.09	0.567	3.16	0.1318
Rupert_14	17.982	34.839	1.251	9.23	0.5133
Rupert_14	17.64	29.358	5.481	13.29	0.7534
