env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_15	27.99	27.207	4.23	0.01	4e-04
Ashton_15	26.55	23.841	3.366	0.32	0.0121
Ashton_15	24.552	21.906	1.935	0.14	0.0057
Ashton_15	30.708	23.256	1.35	0	0
Ashton_15	27.072	28.494	5.238	0.01	4e-04
Ashton_15	34.002	28.629	0.135	0.01	3e-04
Ashton_15	25.578	20.691	7.938	0.05	0.002
Ashton_15	35.874	25.011	4.32	0.05	0.0014
Ashton_15	35.892	31.608	6.597	0	0
Ashton_15	31.842	38.169	6.561	0.2	0.0063
Ashton_15	15.642	30.141	8.028	1.24	0.0793
Ashton_15	22.086	27.081	3.06	0.43	0.0195
Ashton_15	32.274	31.401	4.32	0	0
Ashton_15	28.386	34.533	3.132	1.82	0.0641
Ashton_15	26.55	27.531	7.002	1.02	0.0384
Ashton_15	30.438	23.283	4.248	0	0
Ashton_15	33.102	27.441	4.158	0.02	6e-04
Ashton_15	30.132	30.852	3.411	0.05	0.0017
Ashton_15	23.328	30.69	0.162	2.95	0.1265
Ashton_15	24.804	27.792	2.898	1.2	0.0484
Ashton_15	23.22	14.274	13.518	1.51	0.065
Ashton_15	24.552	11.529	2.745	0	0
Ashton_15	26.01	17.397	5.868	0.23	0.0088
Ashton_15	30.366	18.657	1.26	0	0
Ashton_15	32.058	24.633	5.976	0	0
Ashton_15	30.006	27.621	2.988	0	0
Ashton_15	35.82	29.556	1.935	0.06	0.0017
Ashton_15	30.204	31.95	2.394	0.07	0.0023
