env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_20	30.708	21.888	5.499	0.02	7e-04
Aberdeen_20	28.548	27.504	5.616	0	0
Aberdeen_20	27.378	30.555	3.051	0	0
Aberdeen_20	24.624	34.326	3.771	0.86	0.0349
Aberdeen_20	30.456	34.47	0.144	0	0
Aberdeen_20	30.87	39.825	5.355	0	0
Aberdeen_20	30.492	42.876	3.051	0.05	0.0016
Aberdeen_20	19.35	36.315	6.561	1.68	0.0868
Aberdeen_20	28.548	40.428	4.113	0	0
Aberdeen_20	28.62	39.492	0.936	1.01	0.0353
Aberdeen_20	22.32	20.88	18.612	17.92	0.8029
Aberdeen_20	13.32	14.94	5.94	7.78	0.5841
Aberdeen_20	20.412	20.142	5.202	3.63	0.1778
Aberdeen_20	30.186	27.603	7.461	0.09	0.003
Aberdeen_20	28.728	34.38	6.777	0.22	0.0077
Aberdeen_20	30.24	40.068	5.688	0.07	0.0023
Aberdeen_20	28.62	42.048	1.98	0	0
Aberdeen_20	28.944	40.284	1.764	0	0
Aberdeen_20	30.636	42.3	2.016	0	0
Aberdeen_20	24.48	33.39	8.91	0	0
Aberdeen_20	29.646	31.617	1.773	0	0
Aberdeen_20	32.328	37.602	5.985	0	0
Aberdeen_20	26.316	38.16	0.558	0	0
Aberdeen_20	32.256	43.416	5.256	0	0
Aberdeen_20	27.36	41.886	1.53	0	0
Aberdeen_20	28.098	35.109	6.777	0	0
Aberdeen_20	30.708	32.94	2.169	0	0
Aberdeen_20	32.238	36.225	3.285	0	0
Aberdeen_20	32.634	40.473	4.248	0	0
Aberdeen_20	33.246	45.963	5.49	0.04	0.0012
Aberdeen_20	28.278	40.383	5.58	0.06	0.0021
Aberdeen_20	33.588	39.618	0.765	0	0
Aberdeen_20	30.798	39.789	0.171	0	0
Aberdeen_20	32.598	43.407	3.618	0	0
Aberdeen_20	21.528	40.032	3.375	2.78	0.1291
Aberdeen_20	29.232	41.112	1.08	1.24	0.0424
Aberdeen_20	27.756	39.636	1.476	1.23	0.0443
Aberdeen_20	28.134	42.759	3.123	0.89	0.0316
Aberdeen_20	30.726	43.029	0.27	0.05	0.0016
Aberdeen_20	32.418	44.667	1.638	0.01	3e-04
Aberdeen_20	20.862	38.367	6.3	3.96	0.1898
Aberdeen_20	30.888	41.04	2.673	0.02	6e-04
Aberdeen_20	34.65	45.081	4.041	0	0
Aberdeen_20	36.198	46.413	1.332	0	0
Aberdeen_20	35.586	46.494	0.081	0	0
Aberdeen_20	34.452	47.565	1.071	0	0
Aberdeen_20	28.926	45.693	1.872	0	0
Aberdeen_20	30.168	43.506	2.187	0	0
Aberdeen_20	32.346	44.901	1.395	0.04	0.0012
Aberdeen_20	28.44	44.928	0.027	0.03	0.0011
Aberdeen_20	22.572	38.826	6.102	0	0
Aberdeen_20	30.258	40.185	1.359	0	0
Aberdeen_20	29.592	40.716	0.531	0.01	3e-04
Aberdeen_20	30.312	40.032	0.684	0	0
Aberdeen_20	31.518	40.977	0.945	0.07	0.0022
Aberdeen_20	24.354	42.183	1.206	0.19	0.0078
Aberdeen_20	26.838	40.761	1.422	0.07	0.0026
Aberdeen_20	29.718	38.763	1.998	0	0
Aberdeen_20	33.822	40.527	1.764	0	0
Aberdeen_20	31.86	46.26	5.733	0	0
Aberdeen_20	30.402	48.906	2.646	0	0
Aberdeen_20	28.746	49.473	0.567	0	0
Aberdeen_20	27.234	48.627	0.846	0.24	0.0088
Aberdeen_20	26.424	44.766	3.861	0.02	8e-04
Aberdeen_20	30.222	44.163	0.603	0	0
Aberdeen_20	28.188	46.368	2.205	0	0
Aberdeen_20	29.142	46.161	0.207	0	0
Aberdeen_20	25.56	46.836	0.675	0.09	0.0035
Aberdeen_20	26.784	44.208	2.628	2.54	0.0948
Aberdeen_20	29.358	43.749	0.459	0.69	0.0235
Aberdeen_20	21.636	41.742	2.007	0.1	0.0046
Aberdeen_20	27.972	40.266	1.476	0.03	0.0011
Aberdeen_20	24.084	41.994	1.728	0.02	8e-04
Aberdeen_20	25.506	31.725	10.269	0	0
Aberdeen_20	18.396	23.184	8.541	0.6	0.0326
Aberdeen_20	31.95	27.279	4.095	0	0
Aberdeen_20	35.1	36.486	9.207	0	0
Aberdeen_20	30.726	40.509	4.023	0	0
Aberdeen_20	28.818	45.783	5.274	0	0
Aberdeen_20	37.386	45.189	0.594	0	0
