env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_17	27.36	23.508	6.444	0.25	0.0091
Aberdeen_17	23.508	14.688	8.82	0.23	0.0098
Aberdeen_17	14.868	12.762	1.926	3.78	0.2542
Aberdeen_17	28.836	19.494	6.732	0.04	0.0014
Aberdeen_17	25.956	28.98	9.486	0.01	4e-04
Aberdeen_17	30.222	28.989	0.009	0.03	0.001
Aberdeen_17	30.888	32.454	3.465	0	0
Aberdeen_17	28.386	37.053	4.599	0.13	0.0046
Aberdeen_17	24.318	29.205	7.848	0.48	0.0197
Aberdeen_17	29.232	27.27	1.935	0.01	3e-04
Aberdeen_17	32.31	33.363	6.093	0.01	3e-04
Aberdeen_17	28.872	39.114	5.751	0.07	0.0024
Aberdeen_17	23.31	29.151	9.963	0.01	4e-04
Aberdeen_17	36.666	34.569	5.418	0.31	0.0085
Aberdeen_17	32.904	39.186	4.617	0.05	0.0015
Aberdeen_17	32.472	35.334	3.852	0	0
Aberdeen_17	21.24	25.776	9.558	3.36	0.1582
Aberdeen_17	22.05	22.059	3.717	0.32	0.0145
Aberdeen_17	31.194	29.475	7.416	0.32	0.0103
Aberdeen_17	21.348	21.114	8.361	2.94	0.1377
Aberdeen_17	20.772	17.982	3.132	12.36	0.595
Aberdeen_17	31.374	23.229	5.247	0	0
Aberdeen_17	23.724	30.33	7.101	0.02	8e-04
Aberdeen_17	21.996	30.834	0.504	1.28	0.0582
Aberdeen_17	20.556	28.296	2.538	0.15	0.0073
Aberdeen_17	32.148	29.916	1.62	0	0
Aberdeen_17	32.616	37.836	7.92	0	0
Aberdeen_17	31.122	43.101	5.265	0.11	0.0035
Aberdeen_17	29.556	37.98	5.121	0.13	0.0044
Aberdeen_17	26.352	31.644	6.336	0	0
Aberdeen_17	31.104	28.476	3.168	0	0
Aberdeen_17	30.438	33.975	5.499	0	0
Aberdeen_17	33.516	36.972	2.997	0	0
Aberdeen_17	35.028	41.058	4.086	0.1	0.0029
Aberdeen_17	20.7	37.836	3.222	0.52	0.0251
Aberdeen_17	27.252	32.868	4.968	1.32	0.0484
Aberdeen_17	25.812	29.394	3.474	0.11	0.0043
Aberdeen_17	31.41	31.419	2.025	0	0
Aberdeen_17	33.822	36.189	4.77	0	0
Aberdeen_17	27.18	43.614	7.425	0.01	4e-04
Aberdeen_17	28.71	44.199	0.585	0	0
Aberdeen_17	29.556	45.9	1.701	0.01	3e-04
Aberdeen_17	31.014	47.7	1.8	0	0
Aberdeen_17	28.674	48.069	0.369	0.03	0.001
Aberdeen_17	27.198	49.059	0.99	0.15	0.0055
Aberdeen_17	31.05	47.151	1.908	0	0
Aberdeen_17	27.972	45.72	1.431	1.23	0.044
Aberdeen_17	26.37	46.197	0.477	0.58	0.022
Aberdeen_17	26.55	41.247	4.95	0.22	0.0083
Aberdeen_17	30.006	41.589	0.342	0	0
Aberdeen_17	30.348	46.656	5.067	0.04	0.0013
Aberdeen_17	25.704	49.464	2.808	0.04	0.0016
Aberdeen_17	29.466	47.997	1.467	0.34	0.0115
Aberdeen_17	22.32	44.712	3.285	0.08	0.0036
Aberdeen_17	26.01	44.325	0.387	1.05	0.0404
Aberdeen_17	31.158	44.523	0.198	0.13	0.0042
Aberdeen_17	28.404	45.162	0.639	0.08	0.0028
Aberdeen_17	27.18	45.018	0.144	0.26	0.0096
Aberdeen_17	28.206	41.733	3.285	0.01	4e-04
Aberdeen_17	29.898	42.507	0.774	0.04	0.0013
Aberdeen_17	30.402	45.675	3.168	0	0
Aberdeen_17	31.23	46.215	0.54	0	0
Aberdeen_17	12.042	40.311	5.904	0.35	0.0291
Aberdeen_17	20.934	39.213	1.098	4.13	0.1973
Aberdeen_17	21.456	38.88	0.333	1.46	0.068
Aberdeen_17	27.45	40.599	1.719	0.18	0.0066
Aberdeen_17	27.27	43.731	3.132	0.06	0.0022
Aberdeen_17	28.116	44.514	0.783	0.26	0.0092
Aberdeen_17	26.496	47.646	3.132	0.01	4e-04
Aberdeen_17	28.818	47.709	0.063	0.01	3e-04
Aberdeen_17	26.91	46.539	1.17	0	0
Aberdeen_17	29.232	43.704	2.835	0.02	7e-04
Aberdeen_17	30.15	43.731	0.027	0	0
Aberdeen_17	28.872	40.644	3.087	0	0
Aberdeen_17	22.536	35.154	5.49	0	0
Aberdeen_17	20.016	37.962	2.808	0.78	0.039
Aberdeen_17	21.096	37.08	0.882	2.17	0.1029
Aberdeen_17	23.616	36.108	0.972	1.71	0.0724
Aberdeen_17	24.03	38.043	1.935	0.2	0.0083
Aberdeen_17	29.988	41.4	3.357	0.44	0.0147
Aberdeen_17	30.402	41.157	0.243	0.41	0.0135
Aberdeen_17	24.066	39.987	1.17	0.55	0.0229
Aberdeen_17	10.062	28.521	11.466	1.45	0.1441
Aberdeen_17	27.846	32.769	4.248	0.15	0.0054
Aberdeen_17	30.276	36.126	3.357	0.11	0.0036
Aberdeen_17	29.088	37.098	0.972	0.09	0.0031
Aberdeen_17	29.988	38.934	1.836	0.01	3e-04
Aberdeen_17	32.616	40.644	1.71	0.01	3e-04
Aberdeen_17	31.356	37.674	2.97	0	0
Aberdeen_17	29.736	38.394	0.72	0.02	7e-04
Aberdeen_17	31.41	41.301	2.907	0.02	6e-04
Aberdeen_17	12.456	34.902	6.399	4.55	0.3653
Aberdeen_17	24.12	38.484	3.582	0.16	0.0066
Aberdeen_17	29.178	43.065	4.581	0.03	0.001
Aberdeen_17	27.234	44.055	0.99	0.11	0.004
Aberdeen_17	29.376	43.146	0.909	0	0
Aberdeen_17	26.226	46.449	3.303	0	0
Aberdeen_17	27.81	47.673	1.224	0.01	4e-04
Aberdeen_17	18.63	42.543	5.13	0.19	0.0102
Aberdeen_17	21.726	39.249	3.294	0.82	0.0377
Aberdeen_17	28.764	37.746	1.503	0	0
Aberdeen_17	29.844	44.046	6.3	0	0
Aberdeen_17	30.258	46.089	2.043	0	0
Aberdeen_17	29.178	42.795	3.294	0	0
Aberdeen_17	28.782	36.963	5.832	0	0
Aberdeen_17	29.79	38.619	1.656	0	0
Aberdeen_17	24.354	41.553	2.934	0	0
Aberdeen_17	24.768	37.89	3.663	0.55	0.0222
Aberdeen_17	21.402	37.953	0.063	0.87	0.0407
