env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_08	35.694	40.149	1.908	0	0
Aberdeen_08	36.342	46.017	5.868	0.01	3e-04
Aberdeen_08	24.012	44.262	1.755	1.93	0.0804
Aberdeen_08	26.658	42.039	2.223	1.18	0.0443
Aberdeen_08	31.824	41.058	0.981	0.01	3e-04
Aberdeen_08	32.328	42.894	1.836	0	0
Aberdeen_08	35.802	45.693	2.799	0	0
Aberdeen_08	32.508	46.26	0.567	0	0
Aberdeen_08	31.878	44.037	2.223	0	0
Aberdeen_08	32.598	42.021	2.016	0.05	0.0015
Aberdeen_08	29.754	45.459	3.438	0.04	0.0013
Aberdeen_08	24.678	38.943	6.516	0	0
Aberdeen_08	33.894	42.165	3.222	0	0
Aberdeen_08	31.104	45.252	3.087	0	0
Aberdeen_08	29.052	44.118	1.134	0.11	0.0038
Aberdeen_08	30.258	43.839	0.279	0.04	0.0013
Aberdeen_08	33.642	42.525	1.314	0	0
Aberdeen_08	29.772	45.702	3.177	0	0
Aberdeen_08	24.804	44.208	1.494	0.24	0.0097
Aberdeen_08	21.33	44.577	0.369	1.67	0.0783
Aberdeen_08	13.266	38.511	6.066	2.9	0.2186
Aberdeen_08	28.746	42.957	4.446	1.52	0.0529
Aberdeen_08	26.73	39.177	3.78	0.18	0.0067
Aberdeen_08	29.916	33.39	5.787	0.03	0.001
Aberdeen_08	34.074	36.711	3.321	0	0
Aberdeen_08	28.368	39.24	2.529	0	0
Aberdeen_08	28.494	39.141	0.099	0	0
Aberdeen_08	27.288	34.416	4.725	0	0
Aberdeen_08	30.978	34.029	0.387	0	0
Aberdeen_08	32.184	39.744	5.715	0	0
Aberdeen_08	34.632	40.77	1.026	0.04	0.0012
Aberdeen_08	30.456	40.68	0.09	0.04	0.0013
Aberdeen_08	28.692	38.61	2.07	0	0
Aberdeen_08	26.298	36.711	1.899	0	0
Aberdeen_08	29.952	29.628	7.083	0	0
Aberdeen_08	38.538	38.655	9.027	0	0
Aberdeen_08	34.56	45.468	6.813	0	0
Aberdeen_08	31.302	46.089	0.621	0.04	0.0013
Aberdeen_08	21.798	30.087	16.002	0	0
Aberdeen_08	31.122	30.501	0.414	0.02	6e-04
Aberdeen_08	30.402	32.697	2.196	0.02	7e-04
Aberdeen_08	32.13	38.223	5.526	0	0
Aberdeen_08	31.842	40.725	2.502	0	0
Aberdeen_08	31.194	29.781	10.944	7	0.2244
Aberdeen_08	18.81	19.539	10.242	0.82	0.0436
Aberdeen_08	27.666	20.691	1.152	0	0
Aberdeen_08	22.734	28.863	8.172	0	0
Aberdeen_08	27.486	27.909	0.954	0	0
Aberdeen_08	29.484	23.04	4.869	0	0
Aberdeen_08	27.954	27.567	4.527	0.01	4e-04
Aberdeen_08	28.962	30.771	3.204	0	0
Aberdeen_08	35.136	29.844	0.927	0	0
Aberdeen_08	31.86	36.792	6.948	0.06	0.0019
Aberdeen_08	27.558	28.179	8.613	0.04	0.0015
