env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_06	23.598	30.033	4.968	0.65	0.0275
Ashton_06	23.058	30.573	0.54	3.08	0.1336
Ashton_06	27.27	30.159	0.414	2.36	0.0865
Ashton_06	23.76	30.762	0.603	1.07	0.045
Ashton_06	30.834	32.085	1.323	0.38	0.0123
Ashton_06	12.384	26.694	5.391	3.59	0.2899
Ashton_06	24.228	28.404	1.71	3.6	0.1486
Ashton_06	24.138	28.611	0.207	3.19	0.1322
Ashton_06	26.532	32.13	3.519	0.18	0.0068
Ashton_06	28.674	33.003	0.873	0.93	0.0324
Ashton_06	24.498	31.473	1.53	1.83	0.0747
Ashton_06	29.862	31.851	0.378	1.33	0.0445
Ashton_06	23.832	30.222	1.629	2.85	0.1196
Ashton_06	26.784	28.314	1.908	0	0
Ashton_06	31.32	33.336	5.022	0.34	0.0109
Ashton_06	32.454	39.267	5.931	0.76	0.0234
Ashton_06	30.942	37.773	1.494	0.18	0.0058
Ashton_06	29.916	38.376	0.603	0.1	0.0033
Ashton_06	26.748	38.664	0.288	0.38	0.0142
Ashton_06	32.346	35.649	3.015	0.46	0.0142
Ashton_06	31.338	38.331	2.682	0.43	0.0137
Ashton_06	34.47	37.323	1.008	0.12	0.0035
Ashton_06	35.694	38.727	1.404	0.12	0.0034
Ashton_06	26.118	43.173	4.446	0.83	0.0318
Ashton_06	14.742	34.821	8.352	1.81	0.1228
Ashton_06	29.718	36.333	1.512	1.16	0.039
Ashton_06	27.36	36.648	0.315	0.65	0.0238
Ashton_06	29.646	37.503	0.855	0.07	0.0024
Ashton_06	30.816	40.32	2.817	0.3	0.0097
Ashton_06	25.29	40.149	0.171	0.27	0.0107
Ashton_06	28.386	35.523	4.626	0.05	0.0018
Ashton_06	21.672	27.162	8.361	1.5	0.0692
Ashton_06	17.784	25.002	2.16	3.96	0.2227
Ashton_06	27.612	25.542	0.54	0.36	0.013
Ashton_06	34.794	27.675	2.133	1.05	0.0302
Ashton_06	30.564	29.052	1.377	3.25	0.1063
Ashton_06	30.852	32.364	3.312	0.87	0.0282
Ashton_06	29.592	33.552	1.188	0.43	0.0145
Ashton_06	30.888	35.568	2.016	0.18	0.0058
Ashton_06	31.32	33.372	2.196	1.55	0.0495
Ashton_06	28.638	29.385	3.987	0.39	0.0136
Ashton_06	33.12	30.51	1.125	0.2	0.006
Ashton_06	30.51	30.969	0.459	0.38	0.0125
Ashton_06	27.954	28.251	2.718	1.07	0.0383
Ashton_06	33.696	24.858	3.393	0.36	0.0107
Ashton_06	34.578	29.259	4.401	0.07	0.002
Ashton_06	26.316	31.032	1.773	3.62	0.1376
Ashton_06	30.474	29.763	1.269	0.76	0.0249
Ashton_06	27.486	28.809	0.954	0.52	0.0189
Ashton_06	30.33	25.695	3.114	0.14	0.0046
Ashton_06	35.352	26.316	0.621	0.14	0.004
Ashton_06	35.226	29.493	3.177	0.35	0.0099
Ashton_06	35.964	32.742	3.249	0.25	0.007
Ashton_06	32.814	34.857	2.115	0.3	0.0091
Ashton_06	31.194	33.327	1.53	0.63	0.0202
Ashton_06	28.116	25.182	8.145	0.16	0.0057
Ashton_06	23.76	29.178	3.996	1.99	0.0838
Ashton_06	16.398	22.239	6.939	2.68	0.1634
Ashton_06	30.888	26.154	3.915	1.49	0.0482
Ashton_06	32.274	27.261	1.107	0.21	0.0065
Ashton_06	34.11	29.781	2.52	0.73	0.0214
Ashton_06	31.194	26.415	3.366	0.2	0.0064
Ashton_06	27.648	15.336	11.079	0.08	0.0029
Ashton_06	35.352	19.728	4.392	0.46	0.013
Ashton_06	43.758	23.355	3.627	0.42	0.0096
Ashton_06	40.986	28.953	5.598	0.26	0.0063
Ashton_06	38.178	31.131	2.178	0.43	0.0113
Ashton_06	28.692	35.226	4.095	0.48	0.0167
Ashton_06	23.76	28.422	6.804	0.38	0.016
Ashton_06	27	27.792	0.63	0.72	0.0267
Ashton_06	21.924	24.444	3.348	1.43	0.0652
Ashton_06	20.754	23.607	0.837	2.08	0.1002
Ashton_06	25.308	25.524	1.917	0.43	0.017
Ashton_06	32.598	27.639	2.115	0	0
Ashton_06	31.464	29.52	1.881	0.02	6e-04
Ashton_06	30.942	27.387	2.133	0.09	0.0029
Ashton_06	21.438	23.247	4.14	1.89	0.0882
Ashton_06	18.99	11.655	11.592	11.72	0.6172
Ashton_06	16.128	5.877	5.778	2.91	0.1804
Ashton_06	20.952	7.092	1.215	0.91	0.0434
Ashton_06	30.294	12.33	5.238	0	0
Ashton_06	31.05	17.073	4.743	1.75	0.0564
Ashton_06	14.436	14.022	3.051	2.87	0.1988
Ashton_06	16.506	8.271	5.751	16.05	0.9724
Ashton_06	15.786	6.66	1.611	2.08	0.1318
Ashton_06	27.99	10.287	3.627	0.28	0.01
Ashton_06	26.514	12.42	2.133	0.34	0.0128
Ashton_06	29.25	16.353	3.933	0.09	0.0031
Ashton_06	31.356	16.344	0.009	0.95	0.0303
Ashton_06	29.322	17.487	1.143	0.07	0.0024
Ashton_06	32.256	18.198	0.711	0.32	0.0099
Ashton_06	25.812	21.852	3.654	0.36	0.0139
Ashton_06	29.142	18.963	2.889	0.05	0.0017
Ashton_06	22.734	18.963	0	0.19	0.0084
Ashton_06	17.082	15.345	3.618	11.41	0.668
Ashton_06	20.538	14.229	1.116	2.54	0.1237
Ashton_06	22.68	15.966	1.737	3.16	0.1393
Ashton_06	21.528	18.162	2.196	2.56	0.1189
Ashton_06	9.504	14.922	3.24	6.75	0.7102
Ashton_06	16.884	8.172	6.75	11.01	0.6521
Ashton_06	22.554	9.72	1.548	0.49	0.0217
