env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_11	11.466	4.761	10.269	13.47	1.1748
Ashton_11	14.472	5.562	0.801	7.88	0.5445
Ashton_11	25.542	9.477	3.915	0.6	0.0235
Ashton_11	21.132	8.019	1.458	0.08	0.0038
Ashton_11	23.472	8.946	0.927	3.87	0.1649
Ashton_11	17.406	7.443	1.503	12.48	0.717
Ashton_11	23.058	7.695	0.252	0.58	0.0252
Ashton_11	22.896	9.846	2.151	1.23	0.0537
Ashton_11	23.292	12.762	2.916	0.74	0.0318
Ashton_11	22.59	13.887	1.125	0.36	0.0159
Ashton_11	13.842	10.485	3.402	13.66	0.9869
Ashton_11	22.104	6.903	3.582	0.5	0.0226
Ashton_11	25.2	9.396	2.493	0	0
Ashton_11	23.49	9.531	0.135	0.02	9e-04
Ashton_11	22.626	9.729	0.198	0	0
Ashton_11	18.72	10.386	0.657	2.36	0.1261
Ashton_11	20.574	10.044	0.342	0.24	0.0117
Ashton_11	24.588	10.647	0.603	0.08	0.0033
Ashton_11	21.24	9.909	0.738	2.12	0.0998
Ashton_11	17.676	3.924	5.985	0.25	0.0141
Ashton_11	16.56	2.925	0.999	0.29	0.0175
Ashton_11	17.766	2.979	0.054	0.62	0.0349
Ashton_11	19.008	3.762	0.783	0.62	0.0326
Ashton_11	14.418	5.319	1.557	0.92	0.0638
