env_code	DTR	GDD	dGDD	PR	PRDTR
Rupert_11	22.59	36.441	6.246	0.05	0.0022
Rupert_11	28.728	39.168	2.727	0.05	0.0017
Rupert_11	33.084	40.68	1.512	0.16	0.0048
Rupert_11	34.578	43.695	3.015	0	0
Rupert_11	38.448	44.595	0.9	0.01	3e-04
Rupert_11	29.682	40.203	4.392	0.04	0.0013
Rupert_11	30.348	34.776	5.427	0.05	0.0016
Rupert_11	32.4	38.862	4.086	0	0
Rupert_11	27.198	36.585	2.277	0	0
Rupert_11	37.746	36.891	0.306	0	0
Rupert_11	37.71	45.432	8.541	0	0
Rupert_11	29.862	47.331	1.899	0	0
Rupert_11	27.396	38.376	8.955	0	0
Rupert_11	30.546	37.233	1.143	0	0
Rupert_11	33.444	39.042	1.809	0	0
Rupert_11	33.552	42.84	3.798	0	0
Rupert_11	28.656	46.404	3.564	0.62	0.0216
Rupert_11	19.836	43.722	2.682	2.11	0.1064
Rupert_11	22.986	42.669	1.053	3.35	0.1457
Rupert_11	26.01	41.175	1.494	1.68	0.0646
Rupert_11	31.644	42.102	0.927	0.18	0.0057
Rupert_11	28.602	43.587	1.485	1.31	0.0458
Rupert_11	30.69	40.149	3.438	1.13	0.0368
Rupert_11	32.94	42.966	2.817	0.55	0.0167
Rupert_11	26.946	43.677	0.711	0.67	0.0249
Rupert_11	31.68	43.038	0.639	0.29	0.0092
Rupert_11	30.222	40.581	2.457	0.1	0.0033
Rupert_11	33.858	41.427	0.846	0.06	0.0018
Rupert_11	27.882	38.709	2.718	0.03	0.0011
Rupert_11	34.812	37.962	0.747	0.11	0.0032
Rupert_11	36.72	44.82	6.858	0.06	0.0016
Rupert_11	33.03	44.109	0.711	0.03	9e-04
Rupert_11	24.66	37.152	6.957	0.11	0.0045
Rupert_11	33.156	36.846	0.306	0	0
Rupert_11	34.488	43.632	6.786	0	0
Rupert_11	32.13	43.011	0.621	0.01	3e-04
Rupert_11	31.59	41.715	1.296	0.02	6e-04
Rupert_11	34.056	45.72	4.005	0.05	0.0015
Rupert_11	34.128	46.467	0.747	0.79	0.0231
Rupert_11	33.3	46.602	0.135	0	0
Rupert_11	33.03	45.207	1.395	0.03	9e-04
Rupert_11	32.544	48.123	2.916	0.01	3e-04
Rupert_11	31.194	48.825	0.702	0.04	0.0013
Rupert_11	33.858	48.519	0.306	0	0
Rupert_11	28.71	50.481	1.962	0.03	0.001
Rupert_11	25.128	47.466	3.015	0.51	0.0203
Rupert_11	26.712	43.848	3.618	1.54	0.0577
Rupert_11	32.958	43.839	0.009	0	0
Rupert_11	25.884	37.188	6.651	0	0
Rupert_11	25.542	30.933	6.255	0.03	0.0012
Rupert_11	32.562	30.519	0.414	0	0
