env_code	DTR	GDD	dGDD	PR	PRDTR
Ashton_19	26.64	27.684	2.601	0.05	0.0019
Ashton_19	27.018	32.877	5.193	0.08	0.003
Ashton_19	25.938	32.409	0.468	0	0
Ashton_19	27.18	23.454	8.955	0	0
Ashton_19	33.282	26.559	3.105	0	0
Ashton_19	33.354	30.483	3.924	0	0
Ashton_19	31.374	31.347	0.864	0.46	0.0147
Ashton_19	24.984	30.078	1.269	0.31	0.0124
Ashton_19	32.562	32.949	2.871	0	0
Ashton_19	34.65	34.497	1.548	0	0
Ashton_19	33.444	36.486	1.989	0	0
Ashton_19	32.31	35.307	1.179	0	0
Ashton_19	31.05	37.071	1.764	0	0
Ashton_19	28.386	38.583	1.512	0.2	0.007
Ashton_19	17.01	26.325	12.258	7.22	0.4245
Ashton_19	25.884	25.83	0.495	0.49	0.0189
Ashton_19	13.77	20.385	5.445	13.37	0.971
Ashton_19	16.002	18.063	2.322	3.43	0.2143
Ashton_19	18	18.774	0.711	6.55	0.3639
Ashton_19	17.622	14.625	4.149	4.29	0.2434
Ashton_19	25.056	16.776	2.151	0.08	0.0032
Ashton_19	29.736	18.63	1.854	0.01	3e-04
Ashton_19	25.29	25.641	7.011	0.04	0.0016
Ashton_19	32.166	28.197	2.556	0	0
Ashton_19	25.146	27.315	0.882	0.96	0.0382
Ashton_19	17.91	12.357	14.958	3.53	0.1971
Ashton_19	31.824	17.226	4.869	0	0
Ashton_19	26.478	22.041	4.815	0.16	0.006
Ashton_19	9.576	7.758	14.283	19.14	1.9987
Ashton_19	14.958	10.341	2.583	2.54	0.1698
Ashton_19	27.936	13.941	3.6	0.12	0.0043
Ashton_19	28.314	18.873	4.932	0	0
Ashton_19	27.36	18.54	0.333	0	0
Ashton_19	23.31	19.341	0.801	0	0
Ashton_19	24.318	16.101	3.24	3.11	0.1279
