env_code	DTR	GDD	dGDD	PR	PRDTR
Aberdeen_16	34.236	31.464	7.434	0.03	9e-04
Aberdeen_16	29.412	32.778	1.314	0.01	3e-04
Aberdeen_16	32.994	36.747	3.969	0	0
Aberdeen_16	32.886	42.219	5.472	0	0
Aberdeen_16	24.786	36.639	5.58	0.02	8e-04
Aberdeen_16	33.966	40.977	4.338	0	0
Aberdeen_16	33.48	42.39	1.413	0.13	0.0039
Aberdeen_16	31.374	43.371	0.981	0.15	0.0048
Aberdeen_16	28.386	44.559	1.188	0.13	0.0046
Aberdeen_16	34.362	46.44	1.881	0	0
Aberdeen_16	31.014	43.335	3.105	0.13	0.0042
Aberdeen_16	29.16	37.908	5.427	0	0
Aberdeen_16	33.642	39.771	1.863	0	0
Aberdeen_16	32.508	45.702	5.931	0	0
Aberdeen_16	33.48	46.926	1.224	0	0
Aberdeen_16	31.932	46.278	0.648	0.01	3e-04
Aberdeen_16	29.934	45.459	0.819	0.01	3e-04
Aberdeen_16	32.688	45.918	0.459	0	0
Aberdeen_16	30.636	46.89	0.972	0.15	0.0049
Aberdeen_16	25.722	46.827	0.063	0.91	0.0354
Aberdeen_16	29.808	45.72	1.107	0.03	0.001
Aberdeen_16	32.652	46.602	0.882	0.01	3e-04
Aberdeen_16	26.964	36	10.602	0.11	0.0041
Aberdeen_16	37.08	36.144	0.144	0	0
Aberdeen_16	27.9	41.958	5.814	0.04	0.0014
Aberdeen_16	29.304	42.984	1.026	1.33	0.0454
Aberdeen_16	27.09	45.675	2.691	0.44	0.0162
Aberdeen_16	26.748	42.246	3.429	0.04	0.0015
Aberdeen_16	26.1	34.92	7.326	0	0
Aberdeen_16	30.996	31.86	3.06	0	0
Aberdeen_16	27.162	34.551	2.691	0	0
Aberdeen_16	29.916	37.71	3.159	0.04	0.0013
Aberdeen_16	31.392	39.78	2.07	0	0
Aberdeen_16	30.78	44.748	4.968	0.01	3e-04
Aberdeen_16	26.694	45.657	0.909	0.02	7e-04
Aberdeen_16	29.754	45.603	0.054	0	0
Aberdeen_16	25.542	47.943	2.34	0.21	0.0082
Aberdeen_16	23.598	43.047	4.896	0.13	0.0055
Aberdeen_16	23.256	35.64	7.407	0	0
Aberdeen_16	33.984	35.442	0.198	0	0
Aberdeen_16	32.67	41.283	5.841	0.02	6e-04
Aberdeen_16	27.234	38.061	3.222	0	0
Aberdeen_16	28.566	32.337	5.724	0	0
Aberdeen_16	29.214	29.187	3.15	0	0
Aberdeen_16	30.798	29.601	0.414	0	0
Aberdeen_16	24.858	33.363	3.762	0	0
Aberdeen_16	30.258	34.803	1.44	0	0
Aberdeen_16	31.572	38.268	3.465	0	0
Aberdeen_16	30.348	43.056	4.788	0	0
Aberdeen_16	32.922	43.317	0.261	0	0
Aberdeen_16	30.798	44.451	1.134	0.02	6e-04
Aberdeen_16	26.874	44.127	0.324	0.23	0.0086
Aberdeen_16	24.444	35.316	8.811	0.03	0.0012
Aberdeen_16	16.722	27.729	7.587	0.02	0.0012
Aberdeen_16	16.362	20.115	7.614	2.81	0.1717
